note_id,fo_word,fo_sentence,na_word,na_sentence,na_note,fo_sentence_audio,fo_word_audio,tags
84887000962,"<b>telefonieren</b>, <span style=""color:#0DA6FF"">telefonierte</span>, hat <span style=""color:#FFFB3D"">telefoniert</span>","Ich muss kurz <b><i><span style=""color:#0DA6FF"">telefonieren</span></i></b>. [sound:gtts-s1-0b5ad77b-b474156d-793da855-aace3cd3-cdd6b26c.mp3]",dați un apel telefonic,Trebuie să dau un telefon rapid.,,,[sound:gtts-wort-2dff027c-8e105ad1-3e624a3e-8e0496f1-6ac6a45b.mp3],VERB
84887000963,"<span style=""color:#279FF5""><b>der</b></span> Student, -en","Ich bin <b><i><span style=""color:#279FF5"">Student</span></i></b>. [sound:gtts-s1-70a646e8-7260beab-2ceaa765-68cbee16-f621912d.mp3]",Student,Sunt un student.,,,[sound:gtts-wort-56e31cd2-86e290c6-cd31b3da-c7296f7a-7b13ddb9.mp3],NOUN
84887000964,"<span style=""color:#F5279F""><b>die</b></span> Studentin, -nen","Ich bin <b><i><span style=""color:#F5279F"">Studentin</span></i></b>. [sound:gtts-s1-908efe96-8174122f-79b34e75-07d66706-ec8795ac.mp3]",student,Sunt un student.,,,[sound:gtts-wort-c4f0f150-dca39bc3-9763cac7-42b1eb98-a1d1973f.mp3],NOUN
84887000965,"<b>studieren</b>, <span style=""color:#0DA6FF"">studierte</span>, hat <span style=""color:#FFFB3D"">studiert</span>","Ich <b><i><span style=""color:#0DA6FF"">studiere</span></i></b> in Mainz. [sound:gtts-s1-d7983a8c-2f1ea3b8-dcaeef2f-aa2aa652-589b9c0e.mp3]",studiu,Studiez la Mainz.,,,[sound:gtts-wort-b8d09abb-70fbca27-3b582d96-6b574ee4-9dd7f2c6.mp3],VERB
84887000966,"<span style=""color:#279FF5""><b>der</b></span> Teller, -","Möchtest du noch einen <b><i><span style=""color:#279FF5"">Teller</span></i></b> Suppe? [sound:gtts-s1-a32b6067-edfca5a8-c321b341-a71c410e-3fbba520.mp3]<br><hr class=""sent-sep""><br>Stell die <b><i><span style=""color:#279FF5"">Teller</span></i></b> bitte auf den Tisch! [sound:gtts-s2-6851d806-9d0c671c-57d4bb68-50183866-ac26d1f4.mp3]",placă,"Mai vrei un castron de supă?<br><hr class=""sent-sep""><br>Vă rog să puneți farfuriile pe masă!",,,[sound:gtts-wort-31dbbfef-8d640bf0-e15db162-45adeb3b-0a0643cc.mp3],NOUN
84887000967,"<span style=""color:#9FF527""><b>das</b></span> Tennis, (Sg.)","Steffi spielt sehr gut <b><i><span style=""color:#9FF527"">Tennis</span></i></b>. [sound:gtts-s1-ebe2aad4-666a42ee-0e306803-65653236-7c37eb7f.mp3]",tenis,Steffi joacă foarte bine tenis.,,,[sound:gtts-wort-7032e536-04ef8e6e-bfdd5e18-0df92891-4f7849c9.mp3],NOUN
84887000968,"<span style=""color:#9FF527""><b>das</b></span> Studium, (Sg.)","Das <b><i><span style=""color:#9FF527"">Studium</span></i></b> dauert drei Jahre. [sound:gtts-s1-3185f333-5b11eb8b-cbbb9a40-592ce71d-05868940.mp3]",Studii,Cursul durează trei ani.,,,[sound:gtts-wort-fa749dd4-48775d68-e2939175-8fbf8e4c-9407eac1.mp3],NOUN
84887000969,"<span style=""color:#279FF5""><b>der</b></span> Stuhl, ""-e","Ist der <b><i><span style=""color:#279FF5"">Stuhl</span></i></b> frei? [sound:gtts-s1-a1cec95b-dd7cc332-d1808319-8c6b0dbf-e33aa64c.mp3]",Scaun,Scaunul este liber?,,,[sound:gtts-wort-23c040c4-ebfd0fa2-a130d5a0-f258722f-3fa27331.mp3],NOUN
84887000970,"<b>suchen</b>, <span style=""color:#0DA6FF"">suchte</span>, hat <span style=""color:#FFFB3D"">gesucht</span>","<b><i><span style=""color:#0DA6FF"">Suchst</span></i></b> du etwas? [sound:gtts-s1-ba47b741-8fe49623-30bea7f6-007b67c5-502a4cc1.mp3]<br><hr class=""sent-sep""><br>Ich <b><i><span style=""color:#0DA6FF"">suche</span></i></b> meine Brille. [sound:gtts-s2-b96ff814-5ed72e1a-879dda64-a684c8a1-36c36160.mp3]<br><hr class=""sent-sep""><br>Wir <b><i><span style=""color:#0DA6FF"">suchen</span></i></b> eine größere Wohnung. [sound:gtts-s3-aeec6e07-06608979-7d845a74-5de78ae2-03a4c738.mp3]",cauta,"Cauți ceva?<br><hr class=""sent-sep""><br>Îmi caut ochelarii.<br><hr class=""sent-sep""><br>Cautam un apartament mai mare.",,,[sound:gtts-wort-f7476e5b-762082e6-6fb7441c-9ef6dbc1-c89ae2bd.mp3],VERB
84887000971,"<span style=""color:#279FF5""><b>der</b></span> Termin, -e","Am besten machen wir sofort einen <b><i><span style=""color:#279FF5"">Termin</span></i></b>. [sound:gtts-s1-df8d8703-b18acee5-201998c1-d0acafca-923f4872.mp3]<br><hr class=""sent-sep""><br>Ich habe heute einen <b><i><span style=""color:#279FF5"">Termin</span></i></b> bei meiner Zahnärztin. [sound:gtts-s2-969c2fb5-57429418-9cd163fe-08145cd1-f5fb148d.mp3]",Numire,"Cel mai bine este să facem imediat o programare.<br><hr class=""sent-sep""><br>Astăzi am o întâlnire cu medicul dentist.",,,[sound:gtts-wort-291404d4-2257a570-a228a670-c0aed1bc-fd47906f.mp3],NOUN
84887000972,"<span style=""color:#E88D1A""><b>teuer</b></span>","Das ist mir zu <b><i><span style=""color:#E88D1A"">teuer</span></i></b>. [sound:gtts-s1-c507648a-cb8d324e-09029f26-fcc2df0c-1d581297.mp3]",scump,E prea scump pentru mine.,,,[sound:gtts-wort-dd70f561-c8c12e03-7e18d46d-7b27339c-938d928c.mp3],ADJ
84887000973,"<span style=""color:#279FF5""><b>der</b></span> Text, -e","Lesen Sie bitte den <b><i><span style=""color:#279FF5"">Text</span></i></b>. [sound:gtts-s1-ce658445-ac932d09-962c1013-bf11832a-395373ec.mp3]",text,Vă rugăm să citiți textul.,,,[sound:gtts-wort-87ced740-b92e0048-38acde8a-24df1c81-634a639f.mp3],NOUN
84887000974,"<span style=""color:#9FF527""><b>das</b></span> Theater, -","Ich gehe nicht gern ins <b><i><span style=""color:#9FF527"">Theater</span></i></b>. [sound:gtts-s1-1cc1357b-455b6129-fcf4df15-6ed1d89d-37a3f528.mp3]",teatru,Nu-mi place să merg la teatru.,,,[sound:gtts-wort-0ffbf86a-70b9c776-e704b7a1-6126c9cf-cf2e114c.mp3],NOUN
84887000975,"<span style=""color:#E88D1A""><b>super</b></span>","Er kann <b><i><span style=""color:#E88D1A"">super</span></i></b> tanzen. [sound:gtts-s1-166a4384-b38481a1-e120e716-60fb7910-23f04206.mp3]<br><hr class=""sent-sep""><br>Der Film ist <b><i><span style=""color:#E88D1A"">super</span></i></b>. [sound:gtts-s2-df38ea23-10a08053-a741143b-dc1c79cc-6f5a0bc8.mp3]",super,"Poate dansa foarte bine.<br><hr class=""sent-sep""><br>Filmul este grozav.",,,[sound:gtts-wort-674b9b62-b75d7ac8-40a0ae9d-00c771e1-c381a808.mp3],ADJ
84887000976,"<span style=""color:#9FF527""><b>das</b></span> Thema, -en","Heute heißt unser <b><i><span style=""color:#9FF527"">Thema</span></i></b>: „Essen und Trinken“. [sound:gtts-s1-884b9520-d56c7835-db0f6d68-38ad131d-82776430.mp3]",Temă,Astăzi subiectul nostru este: „Mâncare și băutură”.,,,[sound:gtts-wort-a520e26c-ba879d5e-baf75089-fbcbfb95-638a439f.mp3],NOUN
84887000977,"<span style=""color:#9FF527""><b>das</b></span> Ticket, -s","Wie viel kostet das <b><i><span style=""color:#9FF527"">Ticket</span></i></b>? [sound:gtts-s1-daf93b18-e27e1090-3071ecc8-0e7dbe4b-9792494f.mp3]",bilet,Cât costă biletul?,,,[sound:gtts-wort-2344c4af-5b096bf2-e08193b6-28972102-3976de6f.mp3],NOUN
84887000978,"<span style=""color:#279FF5""><b>der</b></span> Supermarkt, ""-e","Ich kaufe oft im <b><i><span style=""color:#279FF5"">Supermarkt</span></i></b> ein. [sound:gtts-s1-88dfe164-737f3048-d12d7cbb-4ba8bd1d-cfe35c33.mp3]",supermarket,De multe ori fac cumpărături la supermarket.,,,[sound:gtts-wort-e8e185e5-d5f5e3cc-c9c5d913-928cbd83-71e0f9c3.mp3],NOUN
84887000979,"<span style=""color:#F5279F""><b>die</b></span> Suppe, -n","Schmeckt dir die <b><i><span style=""color:#F5279F"">Suppe</span></i></b>? [sound:gtts-s1-aa1ecd2b-4b00a0f4-e6e9ed04-1d3a4534-04d8e71a.mp3]",Supă,Iti place supa?,,,[sound:gtts-wort-6328cc64-36417b62-63f336d6-75c457fa-7ac7bd1b.mp3],NOUN
84887000980,"<span style=""color:#E88D1A""><b>tief</b></span>","Vorsicht, das Wasser ist <b><i><span style=""color:#E88D1A"">tief</span></i></b>! [sound:gtts-s1-452e6d95-9870fa5b-ba011add-e7c6a0c4-accf3a3b.mp3]",adânc,"Atenție, apa este adâncă!",,,[sound:gtts-wort-6b6a71d4-9766dcd5-dbd426d0-a30de67c-03bf6cf0.mp3],ADJ
84887000981,"<span style=""color:#9FF527""><b>das</b></span> Tier, -e","Wir dürfen keine <b><i><span style=""color:#9FF527"">Tiere</span></i></b> in der Wohnung haben. [sound:gtts-s1-14bed5d3-731b4ddf-c1d58723-faa62c4f-a1a52428.mp3]<br><hr class=""sent-sep""><br>Meine Lieblingstiere sind Katzen. [sound:gtts-s2-6c150912-7c1a538d-e6bcd0d9-a78ad0d4-1bef3105.mp3]",animal,"Nu avem voie să avem animale în apartament.<br><hr class=""sent-sep""><br>Animalele mele preferate sunt pisicile.",,,[sound:gtts-wort-af7ef57d-52758ed2-fe909a9d-9d763e02-7ab7cdbc.mp3],NOUN
84887000982,"<b>surfen</b>, <span style=""color:#0DA6FF"">surfte</span>, hat/<span style=""color:#FF1D23"">ist</span> <span style=""color:#FFFB3D"">gesurft</span>","Ich möchte gern <b><i><span style=""color:#0DA6FF"">surfen</span></i></b> lernen. [sound:gtts-s1-b8878fe7-07f45e52-1d36ce00-1779f539-3a73718f.mp3]<br><hr class=""sent-sep""><br><b><i><span style=""color:#0DA6FF"">Surfst</span></i></b> du oft im Internet? [sound:gtts-s2-6cd08cd1-2d2aa50f-5fda51de-2b62aa4d-484556eb.mp3]",surfing,"As vrea sa invat sa fac surf.<br><hr class=""sent-sep""><br>Navigați des pe internet?",,,[sound:gtts-wort-87fbb03c-948603ad-9911d097-bb5ba0bf-b3ace8ea.mp3],VERB
84887000983,"<span style=""color:#E88D1A""><b>süß</b></span>","Ich finde die Torte zu <b><i><span style=""color:#E88D1A"">süß</span></i></b>. [sound:gtts-s1-460dd80f-24119449-e10712cc-114255c6-2b03bec3.mp3]<br><hr class=""sent-sep""><br>Ist das deine Tochter? Die ist ja <b><i><span style=""color:#E88D1A"">süß</span></i></b>! [sound:gtts-s2-5c275e97-6d1df08a-00383805-3d2ea851-9b4f43f6.mp3]",dulce,"Cred că tortul este prea dulce.<br><hr class=""sent-sep""><br>Asta e fiica ta? E dulce!",,,[sound:gtts-wort-92b6f395-a90f2d9f-410c87ae-16c21786-4bfd6d8f.mp3],ADJ
84887000984,"<span style=""color:#279FF5""><b>der</b></span> Tipp, -s","Kannst du mir einen guten <b><i><span style=""color:#279FF5"">Tipp</span></i></b> geben? [sound:gtts-s1-65c15d4f-e7a2797a-2a6c0461-0b26468c-f947de8d.mp3]",Sfat,Îmi poți da un pont bun?,,,[sound:gtts-wort-3fe86b84-42ca9491-009c52a3-a39158d0-c2f5bf97.mp3],NOUN
84887000985,"<span style=""color:#279FF5""><b>der</b></span> Tisch, -e","Das Essen steht schon auf dem <b><i><span style=""color:#279FF5"">Tisch</span></i></b>. [sound:gtts-s1-0a2f0a16-ba7a4e95-27890201-015ca206-1de08a2d.mp3]",Masă,Mâncarea este deja pe masă.,,,[sound:gtts-wort-05343d42-bca14b44-d86fdb52-824ea9a0-3721c0bb.mp3],NOUN
84887000986,"<span style=""color:#279FF5""><b>der</b></span> Titel, -","Wie heißt der Film? - Ich weiß den <b><i><span style=""color:#279FF5"">Titel</span></i></b> nicht mehr. [sound:gtts-s1-88feea69-3d08580d-b1d6dc17-e9c42e7b-705c1257.mp3]",titlu,Care este numele filmului? - Nu-mi amintesc titlul.,,,[sound:gtts-wort-ef0b82b3-6ffae53a-d2f21209-b9e75671-d8801316.mp3],NOUN
84887000987,"<span style=""color:#F5279F""><b>die</b></span> Süßigkeiten, (Pl.)","Welche <b><i><span style=""color:#F5279F"">Süßigkeiten</span></i></b> isst du am liebsten? - Schokolade und Eis. [sound:gtts-s1-de00f930-fd964485-c9cc2fff-ce124b2f-55ee1e32.mp3]",dulciuri,Ce dulciuri iti place sa mananci cel mai mult? - Ciocolata si inghetata.,,,[sound:gtts-wort-309e34b0-65916b73-e0c2a6e8-18e16712-6d04112a.mp3],NOUN
84887000988,"<span style=""color:#F5279F""><b>die</b></span> Toilette, -n","Wo ist die <b><i><span style=""color:#F5279F"">Toilette</span></i></b>, bitte? [sound:gtts-s1-be14530e-763be84c-8d8eaec8-cd811126-ca3f5909.mp3]",toaletă,Unde este toaleta te rog?,,,[sound:gtts-wort-0e84cc97-e45811de-ec412b6c-4d09e52b-03683803.mp3],NOUN
84887000989,"<span style=""color:#E88D1A""><b>sympathisch</b></span>","Der neue Chef ist sehr <b><i><span style=""color:#E88D1A"">sympathisch</span></i></b>. [sound:gtts-s1-e7b608e3-f184fe2e-34b11749-17321ecd-b23eea42.mp3]",prietenos,Noul șef este foarte simpatic.,,,[sound:gtts-wort-0e78bbab-e2e1509d-f9ebe393-117c7dae-d5fc4689.mp3],ADJ
84887000990,"<span style=""color:#E88D1A""><b>toll</b></span>","Der Urlaub war <b><i><span style=""color:#E88D1A"">toll</span></i></b>. [sound:gtts-s1-61870c08-ac639a33-5454f028-9f180bf8-cab577c0.mp3]",mare,Vacanta a fost grozava.,,,[sound:gtts-wort-f2832ea7-60fe59cb-dda51562-c7379ddd-3a71db50.mp3],ADJ
84887000991,"<span style=""color:#F5279F""><b>die</b></span> Tomate, -n","Die <b><i><span style=""color:#F5279F"">Tomate</span></i></b> ist noch grün. [sound:gtts-s1-7c9a0cfd-168519f7-24e13a88-dcb70d0d-ed75baca.mp3]",roșie,Roșia este încă verde.,,,[sound:gtts-wort-ba3f3bba-6028bbda-212d485e-c90f40bf-195579f8.mp3],NOUN
84887000992,"<span style=""color:#279FF5""><b>der</b></span> Topf, ""-e","Hast du keinen größeren <b><i><span style=""color:#279FF5"">Topf</span></i></b>? Ich möchte Kartoffeln kochen. [sound:gtts-s1-adec212c-e0796654-862469aa-1ff704ac-fc257c7c.mp3]",Oală,Nu ai o oală mai mare? Vreau să gătesc cartofi.,,,[sound:gtts-wort-01c401f4-bb00bd4e-4e3ff235-85adb4d5-e2384362.mp3],NOUN
84887000993,"<span style=""color:#9FF527""><b>das</b></span> Tablet, -s","Hast du ein <b><i><span style=""color:#9FF527"">Tablet</span></i></b>? - Nein, ich habe einen Laptop und ein Handy. [sound:gtts-s1-6e3a7336-a4039b61-1056aa3a-99311912-ed4b55af.mp3]",Comprimat,"Ai o tabletă? - Nu, am un laptop și un telefon mobil.",,,[sound:gtts-wort-81d35fe0-48d8a6d0-57e22b9e-d6cecaa2-fbd353f6.mp3],NOUN
84887000994,"<span style=""color:#F5279F""><b>die</b></span> Tablette, -n","Du sollst am Abend zwei <b><i><span style=""color:#F5279F"">Tabletten</span></i></b> nehmen. [sound:gtts-s1-e8c513f1-cac15d14-6319a33f-f8fd454a-2fff8f10.mp3]",comprimat,Ar trebui să luați două comprimate seara.,,,[sound:gtts-wort-d6bf48c9-54996c7e-2f4c8708-5aeb0819-08e1ea08.mp3],NOUN
84887000995,"<span style=""color:#F5279F""><b>die</b></span> Torte, -n","Zum Geburtstag backe ich dir eine <b><i><span style=""color:#F5279F"">Torte</span></i></b>. [sound:gtts-s1-45002b92-07bb7e99-d09fda1e-28868f5d-e2304063.mp3]",tort,Îți fac un tort de ziua ta.,,,[sound:gtts-wort-ef6f57cd-0efeb9bd-63e40689-75ac8bd4-e5d10868.mp3],NOUN
84887000996,"<span style=""color:#E88D1A""><b>tot</b></span>","Meine Großeltern sind schon lange <b><i><span style=""color:#E88D1A"">tot</span></i></b>. [sound:gtts-s1-d1642ffa-c879c359-9ec8e0c1-7131b194-4740e892.mp3]",mort,Bunicii mei sunt morți de multă vreme.,,,[sound:gtts-wort-8817df00-b43fd3fa-7ab98c20-4841c428-ae77136a.mp3],ADJ
84887000997,"<span style=""color:#F5279F""><b>die</b></span> Tafel, -n","Der Lehrer schreibt das neue Wort an die <b><i><span style=""color:#F5279F"">Tafel</span></i></b>. [sound:gtts-s1-d21e49af-4f44cc2c-461713fa-c6675214-13863577.mp3]<br><hr class=""sent-sep""><br>Am Eingang gibt es Tafeln mit Informationen. [sound:gtts-s2-e007c81d-50f0ac5f-75cb6405-7451603c-4f0a4b6f.mp3]<br><hr class=""sent-sep""><br>Die Infotafel ist am Eingang. [sound:gtts-s3-d00c60d7-fdf1a622-bf9fbe23-a9a47269-29b768ad.mp3]",Tablă,"Profesorul scrie noul cuvânt pe tablă.<br><hr class=""sent-sep""><br>La intrare sunt panouri informative.<br><hr class=""sent-sep""><br>Tabloul informativ este la intrare.",,,[sound:gtts-wort-7f51eff8-77db6b58-be0afad1-6e58e633-4c21b12a.mp3],NOUN
84887000998,"<span style=""color:#E88D1A""><b>total</b></span>","Der Film ist <b><i><span style=""color:#E88D1A"">total</span></i></b> langweilig. [sound:gtts-s1-d15471a8-95b854a7-03c21d06-39703661-54fb57e0.mp3]",total,Filmul este total plictisitor.,,,[sound:gtts-wort-31db49f3-bccf44b9-904451ad-b2964d97-dbef7ec0.mp3],ADJ
84887000999,"<span style=""color:#F5279F""><b>die</b></span> Tour, -en","Wo kann ich eine Stadttour buchen? [sound:gtts-s1-7b4e3f14-c0ed8f30-4e0f8254-5ce24c06-036f8e9c.mp3]<br><hr class=""sent-sep""><br>Wir gehen am Wochenende wandern. Ich kenne eine schöne <b><i><span style=""color:#F5279F"">Tour</span></i></b> in den Bergen. [sound:gtts-s2-df349b58-599f6240-4621b722-6bd526dd-8a96977b.mp3]",tur,"Unde pot rezerva un tur de oraș?<br><hr class=""sent-sep""><br>Facem drumeții în weekend. Știu un tur frumos în munți.",,,[sound:gtts-wort-9eb1be4f-7a2735c1-25f691fb-d4250106-87aa5fdb.mp3],NOUN
84887001000,"<b>tanzen</b>, <span style=""color:#0DA6FF"">tanzte</span>, hat <span style=""color:#FFFB3D"">getanzt</span>","<b><i><span style=""color:#0DA6FF"">Tanzen</span></i></b> Sie gern? [sound:gtts-s1-25faf69f-339c5841-9e52fbe4-eab4755c-b69b06c7.mp3]",dans,Îți place să dansezi?,,,[sound:gtts-wort-a292d173-9ceabeae-488d3ea0-9ce437a8-4cfc3300.mp3],VERB
84887001001,"<span style=""color:#F5279F""><b>die</b></span> Tasche, -n","Ich habe die Schlüssel in der <b><i><span style=""color:#F5279F"">Tasche</span></i></b>. [sound:gtts-s1-91a26ab0-c2cd034f-6f44e29d-14659614-d46a01d8.mp3]<br><hr class=""sent-sep""><br>Ich habe nicht viel Gepäck. Nur eine <b><i><span style=""color:#F5279F"">Tasche</span></i></b>. [sound:gtts-s2-c13a0ec8-7ed8e161-1cf577ca-fd1a06c7-ec1342f7.mp3]",Sac,"Am cheile în buzunar.<br><hr class=""sent-sep""><br>Nu am prea multe bagaje. Doar o geantă.",,,[sound:gtts-wort-997276ac-0251a734-f7ab7fee-948d4121-db2f8866.mp3],NOUN
84887001002,"<span style=""color:#279FF5""><b>der</b></span> Tourist, -en","Im Sommer kommen viele <b><i><span style=""color:#279FF5"">Touristen</span></i></b> in diese Stadt. [sound:gtts-s1-5f5c527d-154c7f8a-f4968d55-f7eb3d5d-ffffc8f2.mp3]",turist,Mulți turiști vin în acest oraș vara.,,,[sound:gtts-wort-f38593c0-8bbe25fb-d37a586e-4ebd54b4-1f44d7c9.mp3],NOUN
84887001003,"<span style=""color:#F5279F""><b>die</b></span> Touristin, -nen","Die <b><i><span style=""color:#F5279F"">Touristin</span></i></b> trägt ein schönes Kleid. [sound:gtts-s1-bd9e36f8-e9329503-d2082903-04aae40b-a7424eb5.mp3]",turist,Turistul poartă o rochie frumoasă.,,,[sound:gtts-wort-bd2679d7-f05f5dd6-1590b265-a51a7bab-4c27ca2e.mp3],NOUN
84887001004,"<b>tragen</b>, <span style=""color:#0DA6FF"">trug</span>, hat <span style=""color:#FFFB3D"">getragen</span>","Ich kann den Koffer nicht <b><i><span style=""color:#0DA6FF"">tragen</span></i></b>, er ist zu schwer. [sound:gtts-s1-d9014f69-4163de57-67db0cc2-0e2fb98e-de692111.mp3]<br><hr class=""sent-sep""><br>Er trägt heute einen blauen Anzug. [sound:gtts-s2-f377a8e4-c07dfd24-7fe5ef0f-26e9062b-c7f35790.mp3]",transporta,"Nu pot căra valiza, e prea grea.<br><hr class=""sent-sep""><br>Azi poartă un costum albastru.",,,[sound:gtts-wort-56556786-ff8f19b0-620bb226-5ac9c353-e4f7d08f.mp3],VERB
84887001005,"<span style=""color:#9FF527""><b>das</b></span> Taschengeld, (Sg.)","Wie viel <b><i><span style=""color:#9FF527"">Taschengeld</span></i></b> bekommen deine Kinder? [sound:gtts-s1-5469db26-2e3cf3d9-a03b85a6-37e9463e-8a309e06.mp3]",Bani de buzunar,Câți bani de buzunar primesc copiii tăi?,,,[sound:gtts-wort-f8115d0b-6b38050d-7133ac06-3f764f1e-7059ea55.mp3],NOUN
84887001006,"<b>trainieren</b>, <span style=""color:#0DA6FF"">trainierte</span>, hat <span style=""color:#FFFB3D"">trainiert</span>","Wir <b><i><span style=""color:#0DA6FF"">trainieren</span></i></b> einmal pro Woche im Sportverein. [sound:gtts-s1-e852573a-a9564f31-78f628ae-c609a803-47c62eb5.mp3]",tren,Ne antrenăm o dată pe săptămână în clubul sportiv.,,,[sound:gtts-wort-c39c4d66-0e4595a5-aafc5a1c-f6d5f922-fe73f93e.mp3],VERB
84887001007,"<span style=""color:#F5279F""><b>die</b></span> Tasse, -n","Möchten Sie eine <b><i><span style=""color:#F5279F"">Tasse</span></i></b> Kaffee? [sound:gtts-s1-5f41e0fc-352667d6-9997eafb-486228cf-f3beffb7.mp3]",ceaşcă,Vrei o ceașcă de cafea?,,,[sound:gtts-wort-76cd5871-010629f4-7679c20c-fb05c140-29ddf663.mp3],NOUN
84887001008,"<b>austauschen</b>, <span style=""color:#0DA6FF"">tauschte aus</span>, hat <span style=""color:#FFFB3D"">ausgetauscht</span>","Können wir unsere Adressen <b><i><span style=""color:#0DA6FF"">austauschen</span></i></b>? [sound:gtts-s1-b166425a-2148de28-60c8c1ff-4b06812f-89f67c3c.mp3]",schimb,Ne putem schimba adresele?,,,[sound:gtts-wort-54aa78d3-6f008c42-dc907a44-0ecc6666-02dd8732.mp3],VERB
84887001009,"<b>tauschen</b>, <span style=""color:#0DA6FF"">tauschte</span>, hat <span style=""color:#FFFB3D"">getauscht</span>","Können wir bitte die Plätze <b><i><span style=""color:#0DA6FF"">tauschen</span></i></b>? [sound:gtts-s1-57145f79-98f296e0-a317c0f4-be2c3305-70bbdfe0.mp3]",a face schimb,Putem schimba locurile te rog?,,,[sound:gtts-wort-25e03ca4-da8aafa1-225e1d75-e37a3dbf-aa4faaca.mp3],VERB
84887001010,"<span style=""color:#9FF527""><b>das</b></span> Taxi, -s","Bitte rufen Sie mir ein <b><i><span style=""color:#9FF527"">Taxi</span></i></b>. [sound:gtts-s1-4118acbe-9a18cb9d-99814486-adf7c48d-8bd74488.mp3]",Taxi,Vă rog să-mi sunați un taxi.,,,[sound:gtts-wort-b8b32269-7b8cea0a-795eccd5-817a8f56-9f2e9362.mp3],NOUN
84887001011,"<span style=""color:#9FF527""><b>das</b></span> Training, -s","Das <b><i><span style=""color:#9FF527"">Training</span></i></b> ist immer dienstags. [sound:gtts-s1-41ef4d1b-0f3d2eed-0bb5b24f-6d292665-46fe3cc7.mp3]<br><hr class=""sent-sep""><br>Ich gehe jede Woche zum <b><i><span style=""color:#9FF527"">Training</span></i></b>. [sound:gtts-s2-d80a64ef-544bd574-d0f447f9-74e42d39-b3aa1f9b.mp3]",antrenament,"Antrenamentul este întotdeauna marți.<br><hr class=""sent-sep""><br>Merg la antrenament în fiecare săptămână.",,,[sound:gtts-wort-fc8a676a-c21bc50b-cfdf5ed8-2b5ded64-34368fbd.mp3],NOUN
84887001012,"<span style=""color:#279FF5""><b>der</b></span> Traum, ""-e","Ich möchte eine eigene Firma, das ist mein <b><i><span style=""color:#279FF5"">Traum</span></i></b>. [sound:gtts-s1-b4e8c9cf-c6738603-0c1470fa-7e50bcf9-c31799b0.mp3]",Vis,"Îmi doresc propria companie, acesta este visul meu.",,,[sound:gtts-wort-946a0da3-81fa4a9e-205e3447-1eca211a-2f4d52dc.mp3],NOUN
84887001013,"<b>träumen</b>, <span style=""color:#0DA6FF"">träumte</span>, hat <span style=""color:#FFFB3D"">geträumt</span>","Ich habe schlecht <b><i><span style=""color:#0DA6FF"">geträumt</span></i></b>. [sound:gtts-s1-89f6f37f-b2e051f7-1ba0ecb3-6e413d28-d75244e7.mp3]<br><hr class=""sent-sep""><br>Ich <b><i><span style=""color:#0DA6FF"">träume</span></i></b> von einem großen Haus mit Garten. [sound:gtts-s2-ec874e8d-cc3918c1-0264a54d-363a64db-961b9791.mp3]",vis,"Am avut un vis urât.<br><hr class=""sent-sep""><br>Visez la o casă mare cu grădină.",,,[sound:gtts-wort-c2a03bc6-3e075f05-9e3b33bf-9cbf56ec-b6ac436d.mp3],VERB
84887001014,"<span style=""color:#9FF527""><b>das</b></span> Team, -s","Ich arbeite gern in einem <b><i><span style=""color:#9FF527"">Team</span></i></b>. [sound:gtts-s1-93d9b233-eeea5601-7a35bedd-ea8892a5-999f023d.mp3]<br><hr class=""sent-sep""><br>Welches Fußballteam findest du am besten? [sound:gtts-s2-d41d4ef7-0aa1c733-2bb1e740-ee1d0c9a-c2507539.mp3]",echipă,"Îmi place să lucrez în echipă.<br><hr class=""sent-sep""><br>Ce echipa de fotbal iti place cel mai mult?",,,[sound:gtts-wort-c0eb8c69-e2ca6a7f-14a42d3b-6bc81a71-93c91097.mp3],NOUN
84887001015,"<span style=""color:#279FF5""><b>der</b></span> Tee, -s","Ich trinke morgens immer <b><i><span style=""color:#279FF5"">Tee</span></i></b>. [sound:gtts-s1-12a5463f-20fed0dd-d4e0fcb1-34a64c81-a6cf71e2.mp3]",ceai,Întotdeauna beau ceai dimineața.,,,[sound:gtts-wort-b1531860-a59b5f58-facc24fe-a7280f15-2bc3cb2c.mp3],NOUN
84887001016,"<span style=""color:#E88D1A""><b>traurig</b></span>","Ich bin sehr <b><i><span style=""color:#E88D1A"">traurig</span></i></b>. Meine Katze ist weggelaufen. [sound:gtts-s1-5a118ed8-7eaf7eda-61b2fb5b-644c8366-a771c5ea.mp3]",trist,Sunt foarte trist. Pisica mea a fugit.,,,[sound:gtts-wort-82b24f1e-449a1900-18b7fa8b-e6a3b449-4917c751.mp3],ADJ
